time-step,uId,u.bid,u.price,u.latency,u.cpu,u.storage,u.ram,winner(1) or loser(0)
301,v94,102,0,1.2098571935351505,4216,3134,4011,1
301,v30,796,0,2.3074014923349915,15978,16398,65595,0
301,v83,803,0,1.0453940497754932,15844,16372,65403,0
301,v98,803,545.7787012987013,0.6032878644619436,31872,16266,32811,1
301,v63,807,807.0,1.7671572814586956,16082,16524,65660,1
301,v88,804,0,0.8439415329569743,15809,16357,65496,0
301,v26,396,0,1.6738706537737609,8013,16443,16314,0
301,v33,791,546.9602628696605,0.6032878644619436,31941,16312,32698,1
301,v72,395,0,30,7954,16550,16304,0
301,v74,805,549.1178970427164,0.6032878644619436,32067,16591,32833,1
301,v93,810,810.0,0.6032878644619436,15937,16149,65736,1
301,v68,105,0,1.2098571935351505,3785,3230,4076,0
301,v34,795,516.576905731124,1.2195892213853308,31970,16326,32511,1
301,v52,811,518.4350960395094,1.2195892213853308,32085,16623,32596,1
301,v53,804,804.0,0.4674581231277223,15950,16349,65467,1
301,v28,794,0,1.2098571935351505,32038,16288,32576,1
301,v64,788,0,1.2098571935351505,32033,16361,32851,1
301,v85,105,0,0.6032878644619436,4015,3094,4243,1
301,v79,805,516.2699003758256,0.8439415329569743,31951,16360,32753,1
301,v51,400,400.0,1.2907204617616568,8091,16193,16425,1
301,v45,787,0,1.2098571935351505,31994,16381,32624,1
301,v77,404,401.0243650504314,0.8439415329569743,7934,16459,16515,1
301,v46,105,0,0.6032878644619436,3968,3048,4233,1
301,v78,402,402.0,0.6032878644619436,7945,16239,16345,1
301,v86,802,0,30,15917,16402,65535,0
301,v41,101,0,1.2098571935351505,4102,3071,4131,0
301,v32,400,0,30,7975,16376,16513,0
301,v49,398,0,30,7900,16285,16281,0
301,v97,385,0,30,7894,16525,16354,0
301,v90,401,401.0,1.2195892213853308,7844,16458,16407,1
301,v96,788,0,30,16099,16561,65486,0
301,v29,400,0,1.7461095979034211,7887,16334,16508,0
301,v55,92,0,1.2098571935351505,3979,3063,4092,0
301,v70,102,77.94379633005225,1.2195892213853308,4078,3199,4128,1
301,v60,98,0,1.2098571935351505,3833,3136,4121,0
301,v87,804,794.2621947411154,1.2098571935351505,31912,16521,32767,1
301,v31,800,797.771563300231,1.2098571935351505,32053,16478,32908,1
301,v58,409,0,1.2098571935351505,8169,16337,16452,0
301,v50,95,0,0.4862327464975798,4010,2989,4038,0
301,v66,802,794.8844232090438,0.4862327464975798,31937,16438,32741,1
301,v61,821,794.735088376741,0.4862327464975798,31931,16251,32742,1
301,v65,806,799.3893573168446,0.4862327464975798,32118,16294,32690,1
301,v44,797,797.0,30,32022,16264,32752,1
361,v0,785,521.726183286431,0.8569675705737082,32067,16535,32732,1
361,v1,797,552.6220330541091,3.057504226586353,32019,16308,32732,1
361,v2,396,0,1.0177940765373454,7974,16389,16586,1
361,v3,791,0,2.4940460786365075,15980,16458,65697,0
361,v4,97,0,1.1385511769826198,3832,3051,4172,1
361,v5,781,552.1560349001236,4.940850842710534,31992,16632,32923,1
361,v6,792,0,4.367629803573724,16073,16250,65420,0
361,v7,804,519.4484003425915,0.8569675705737082,31927,16449,32889,1
361,v8,810,799.6100540573558,1.2512468924779947,15985,16271,65536,1
361,v9,395,0,4.367895634941849,7840,16443,16367,0
361,v10,106,0,3.057504226586353,3994,3229,4216,1
361,v11,795,0,1.2512468924779947,15932,16462,65499,0
361,v12,395,0,1.3924013902520815,8015,16054,16442,0
361,v13,101,0,1.1794156878307116,4212,2916,4277,1
361,v14,102,0,1.4938934478837305,4012,3160,4157,1
361,v15,395,0,0.8428719082511839,8124,16375,16216,0
361,v16,390,0,4.367895634941849,7994,16342,16397,0
361,v17,409,0,1.0177940765373454,7878,16345,16370,1
361,v18,102,0,1.6926815434326894,3784,3058,3825,1
361,v19,799,0,0.8428719082511839,15954,16274,65451,0
361,v20,799,799.0,1.2512468924779947,15835,16531,65486,1
361,v21,105,0,1.2512468924779947,4009,3054,4241,1
361,v22,808,0,1.6748388678524613,31919,16404,32781,1
361,v23,94,0,1.6926815434326894,4093,3233,4118,1
361,v24,112,0,1.1794156878307116,4088,3163,4106,1
361,v25,99,0,1.1794156878307116,4064,3173,4059,1
361,v27,404,0,30,7978,16346,16555,1
361,v43,395,0,2.4940460786365075,8091,16232,16291,0
361,v62,797,518.3908582615231,1.2512468924779947,31862,16321,32777,1
361,v80,808,519.6146429309193,0.7013455498732235,32158,16442,32994,1
361,v35,102,0,1.4938934478837305,3992,3085,4079,0
361,v99,793,549.6316194648724,1.1385511769826198,32097,16325,32731,1
361,v95,803,550.8270772017206,0.1439933739560907,31915,16366,32794,1
361,v54,797,552.7946249629925,1.1794156878307116,32029,16325,32722,1
361,v82,400,0,5.589052660571324,7985,16349,16385,0
361,v73,792,0,2.663439209202949,15956,16149,65339,0
361,v92,796,0,2.663439209202949,16081,16391,65406,0
361,v75,809,0,0.7013455498732235,16050,16416,65619,1
361,v89,396,0,1.6748388678524613,7873,16359,16347,1
361,v47,815,815.0,1.1794156878307116,16002,16336,65624,1
361,v36,800,0,2.4940460786365075,15920,16422,65227,0
361,v37,92,0,1.1794156878307116,4206,3182,4276,1
361,v84,796,0,1.6926815434326894,15873,16251,65748,1
361,v91,400,0,3.057504226586353,7923,16420,16262,0
