time-step,uId,u.bid,u.price,u.latency,u.cpu,u.storage,u.ram,winner(1) or loser(0)
121,v5,808,800.1065748415624,0.9060716310452042,15848,16293,65592,1
121,v6,98,93.60896770827733,0.9060716310452042,3789,2968,4002,1
121,v7,779,717.9293186840576,0.9060716310452042,32073,16508,32813,1
121,v8,810,713.6587471609863,0.9060716310452042,31985,16271,32768,1
121,v9,398,0,1.5947128421881582,8041,16430,16360,0
121,v10,94,0,30,4124,2782,3994,0
121,v11,808,714.5293486107214,0.9060716310452042,31908,16389,32762,1
121,v12,392,0,30,8177,16379,16432,0
121,v13,101,0,30,4212,2916,4277,0
121,v14,102,0,30,4012,3160,4157,0
121,v15,395,0,1.5947128421881582,8124,16375,16216,0
121,v16,390,0,1.5947128421881582,7994,16342,16397,0
121,v17,409,395.4671394247949,0.9060716310452042,7878,16345,16370,1
121,v18,102,0,0.9060716310452042,3784,3058,3825,1
121,v19,799,0,1.5947128421881582,15954,16274,65451,0
121,v20,799,0,1.5947128421881582,15835,16531,65486,0
121,v21,105,101.10491929927488,0.9060716310452042,4009,3054,4241,1
121,v22,808,714.951228999604,0.9060716310452042,31919,16404,32781,1
121,v23,94,0,30,4093,3233,4118,0
121,v24,112,102.37900510581841,0.9060716310452042,4088,3163,4106,1
181,v0,801,768.056300192632,2.0539912772085778,16008,16274,65546,1
181,v1,780,769.3561490659221,2.0539912772085778,16009,16331,65631,1
181,v2,405,392.4319501598464,0.7391001099736848,8149,16435,16390,1
181,v3,808,768.6247441373359,0.7391001099736848,15958,16345,65556,1
181,v4,391,0,30,7868,16460,16500,0
181,v5,808,767.1996200157424,0.7391001099736848,15848,16293,65592,1
181,v6,98,93.60896770827733,0.7391001099736848,3789,2968,4002,1
181,v7,779,705.9276128457836,0.7391001099736848,32073,16508,32813,1
181,v8,810,701.728432951174,0.7391001099736848,31985,16271,32768,1
181,v9,398,391.2331999513687,2.0539912772085778,8041,16430,16360,1
181,v10,94,0,30,4124,2782,3994,0
181,v11,808,702.584480457742,0.7391001099736848,31908,16389,32762,1
181,v12,392,0,30,8177,16379,16432,0
181,v13,101,0,30,4212,2916,4277,0
181,v14,102,0,30,4012,3160,4157,0
181,v15,395,385.9934401261174,2.0539912772085778,8124,16375,16216,1
181,v16,390,389.8870012483265,2.0539912772085778,7994,16342,16397,1
181,v17,409,388.74340309742854,0.7391001099736848,7878,16345,16370,1
181,v18,102,0,0.7391001099736848,3784,3058,3825,1
181,v19,799,766.9870810265722,2.0539912772085778,15954,16274,65451,1
181,v20,799,769.5788149287808,2.0539912772085778,15835,16531,65486,1
181,v21,105,101.10491929927488,0.7391001099736848,4009,3054,4241,1
181,v22,808,702.9993082243197,0.7391001099736848,31919,16404,32781,1
181,v23,94,0,30,4093,3233,4118,0
181,v24,112,102.37900510581841,0.7391001099736848,4088,3163,4106,1
241,v0,801,0,1.0721942213024354,16008,16274,65546,0
241,v1,780,0,1.0721942213024354,16009,16331,65631,0
241,v2,405,399.21948388591113,0.6788632686049876,8149,16435,16390,1
241,v3,808,801.5928258118495,0.6788632686049876,15958,16345,65556,1
241,v4,391,0,30,7868,16460,16500,0
241,v5,808,800.1065748415624,0.6788632686049876,15848,16293,65592,1
241,v6,98,93.60896770827733,0.6788632686049876,3789,2968,4002,1
241,v7,779,717.9293186840576,0.6788632686049876,32073,16508,32813,1
241,v8,810,713.6587471609863,0.6788632686049876,31985,16271,32768,1
241,v9,398,0,1.0721942213024354,8041,16430,16360,0
241,v10,94,0,30,4124,2782,3994,0
241,v11,808,714.5293486107214,0.6788632686049876,31908,16389,32762,1
241,v12,392,0,30,8177,16379,16432,0
241,v13,101,0,30,4212,2916,4277,0
241,v14,102,0,30,4012,3160,4157,0
241,v15,395,0,1.0721942213024354,8124,16375,16216,0
241,v16,390,0,1.0721942213024354,7994,16342,16397,0
241,v17,409,395.4671394247949,0.6788632686049876,7878,16345,16370,1
241,v18,102,0,0.6788632686049876,3784,3058,3825,1
241,v19,799,0,1.0721942213024354,15954,16274,65451,0
241,v20,799,0,1.0721942213024354,15835,16531,65486,0
241,v21,105,101.10491929927488,0.6788632686049876,4009,3054,4241,1
241,v22,808,714.951228999604,0.6788632686049876,31919,16404,32781,1
241,v23,94,0,30,4093,3233,4118,0
241,v24,112,102.37900510581841,0.6788632686049876,4088,3163,4106,1
301,v0,801,0,1.9477348771338823,16008,16274,65546,0
301,v1,780,0,1.9477348771338823,16009,16331,65631,0
301,v2,405,399.21948388591113,1.1082978780607742,8149,16435,16390,1
301,v3,808,801.5928258118495,1.1082978780607742,15958,16345,65556,1
301,v4,391,0,30,7868,16460,16500,0
301,v5,808,800.1065748415624,1.1082978780607742,15848,16293,65592,1
301,v6,98,93.60896770827733,1.1082978780607742,3789,2968,4002,1
301,v7,779,717.9293186840576,1.1082978780607742,32073,16508,32813,1
301,v8,810,713.6587471609863,1.1082978780607742,31985,16271,32768,1
301,v9,398,0,1.9477348771338823,8041,16430,16360,0
301,v10,94,0,30,4124,2782,3994,0
301,v11,808,714.5293486107214,1.1082978780607742,31908,16389,32762,1
301,v12,392,0,30,8177,16379,16432,0
301,v13,101,0,30,4212,2916,4277,0
301,v14,102,0,30,4012,3160,4157,0
301,v15,395,0,1.9477348771338823,8124,16375,16216,0
301,v16,390,0,1.9477348771338823,7994,16342,16397,0
301,v17,409,395.4671394247949,1.1082978780607742,7878,16345,16370,1
301,v18,102,0,1.1082978780607742,3784,3058,3825,1
301,v19,799,0,1.9477348771338823,15954,16274,65451,0
301,v20,799,0,1.9477348771338823,15835,16531,65486,0
301,v21,105,101.10491929927488,1.1082978780607742,4009,3054,4241,1
301,v22,808,714.951228999604,1.1082978780607742,31919,16404,32781,1
301,v23,94,0,30,4093,3233,4118,0
301,v24,112,102.37900510581841,1.1082978780607742,4088,3163,4106,1
361,v0,801,0,2.9001962058754978,16008,16274,65546,0
361,v1,780,0,2.9001962058754978,16009,16331,65631,0
361,v2,405,399.21948388591113,0.8659025111601091,8149,16435,16390,1
361,v3,808,801.5928258118495,0.8659025111601091,15958,16345,65556,1
361,v4,391,0,30,7868,16460,16500,0
361,v5,808,800.1065748415624,0.8659025111601091,15848,16293,65592,1
361,v6,98,93.60896770827733,0.8659025111601091,3789,2968,4002,1
361,v7,779,717.9293186840576,0.8659025111601091,32073,16508,32813,1
361,v8,810,713.6587471609863,0.8659025111601091,31985,16271,32768,1
361,v9,398,0,2.9001962058754978,8041,16430,16360,0
361,v10,94,0,30,4124,2782,3994,0
361,v11,808,714.5293486107214,0.8659025111601091,31908,16389,32762,1
361,v12,392,0,30,8177,16379,16432,0
361,v13,101,0,30,4212,2916,4277,0
361,v14,102,0,30,4012,3160,4157,0
361,v15,395,0,2.9001962058754978,8124,16375,16216,0
361,v16,390,0,2.9001962058754978,7994,16342,16397,0
361,v17,409,395.4671394247949,0.8659025111601091,7878,16345,16370,1
361,v18,102,0,0.8659025111601091,3784,3058,3825,1
361,v19,799,0,2.9001962058754978,15954,16274,65451,0
361,v20,799,0,2.9001962058754978,15835,16531,65486,0
361,v21,105,101.10491929927488,0.8659025111601091,4009,3054,4241,1
361,v22,808,714.951228999604,0.8659025111601091,31919,16404,32781,1
361,v23,94,0,30,4093,3233,4118,0
361,v24,112,102.37900510581841,0.8659025111601091,4088,3163,4106,1
421,v0,801,0,3.0341125955751154,16008,16274,65546,0
421,v1,780,0,3.0341125955751154,16009,16331,65631,0
421,v2,405,399.21948388591113,0.7979018984742202,8149,16435,16390,1
421,v3,808,801.5928258118495,0.7979018984742202,15958,16345,65556,1
421,v4,391,0,30,7868,16460,16500,0
421,v5,808,800.1065748415624,0.7979018984742202,15848,16293,65592,1
421,v6,98,93.60896770827733,0.7979018984742202,3789,2968,4002,1
421,v7,779,717.9293186840576,0.7979018984742202,32073,16508,32813,1
421,v8,810,713.6587471609863,0.7979018984742202,31985,16271,32768,1
421,v9,398,0,3.0341125955751154,8041,16430,16360,0
421,v10,94,0,30,4124,2782,3994,0
421,v11,808,714.5293486107214,0.7979018984742202,31908,16389,32762,1
421,v12,392,0,30,8177,16379,16432,0
421,v13,101,0,30,4212,2916,4277,0
421,v14,102,0,30,4012,3160,4157,0
421,v15,395,0,3.0341125955751154,8124,16375,16216,0
421,v16,390,0,3.0341125955751154,7994,16342,16397,0
421,v17,409,395.4671394247949,0.7979018984742202,7878,16345,16370,1
421,v18,102,0,0.7979018984742202,3784,3058,3825,1
421,v19,799,0,3.0341125955751154,15954,16274,65451,0
421,v20,799,0,3.0341125955751154,15835,16531,65486,0
421,v21,105,101.10491929927488,0.7979018984742202,4009,3054,4241,1
421,v22,808,714.951228999604,0.7979018984742202,31919,16404,32781,1
421,v23,94,0,30,4093,3233,4118,0
421,v24,112,102.37900510581841,0.7979018984742202,4088,3163,4106,1
481,v0,801,0,3.358257367009286,16008,16274,65546,0
481,v1,780,0,3.358257367009286,16009,16331,65631,0
481,v2,405,399.21948388591113,0.7633944477879583,8149,16435,16390,1
481,v3,808,801.5928258118495,0.7633944477879583,15958,16345,65556,1
481,v4,391,0,30,7868,16460,16500,0
481,v5,808,800.1065748415624,0.7633944477879583,15848,16293,65592,1
481,v6,98,93.60896770827733,0.7633944477879583,3789,2968,4002,1
481,v7,779,717.9293186840576,0.7633944477879583,32073,16508,32813,1
481,v8,810,713.6587471609863,0.7633944477879583,31985,16271,32768,1
481,v9,398,0,3.358257367009286,8041,16430,16360,0
481,v10,94,0,30,4124,2782,3994,0
481,v11,808,714.5293486107214,0.7633944477879583,31908,16389,32762,1
481,v12,392,0,30,8177,16379,16432,0
481,v13,101,0,30,4212,2916,4277,0
481,v14,102,0,30,4012,3160,4157,0
481,v15,395,0,3.358257367009286,8124,16375,16216,0
481,v16,390,0,3.358257367009286,7994,16342,16397,0
481,v17,409,395.4671394247949,0.7633944477879583,7878,16345,16370,1
481,v18,102,0,0.7633944477879583,3784,3058,3825,1
481,v19,799,0,3.358257367009286,15954,16274,65451,0
481,v20,799,0,3.358257367009286,15835,16531,65486,0
481,v21,105,101.10491929927488,0.7633944477879583,4009,3054,4241,1
481,v22,808,714.951228999604,0.7633944477879583,31919,16404,32781,1
481,v23,94,0,30,4093,3233,4118,0
481,v24,112,102.37900510581841,0.7633944477879583,4088,3163,4106,1
541,v0,801,0,3.9921134655327224,16008,16274,65546,0
541,v1,780,0,3.9921134655327224,16009,16331,65631,0
541,v2,405,399.21948388591113,0.778486009254184,8149,16435,16390,1
541,v3,808,801.5928258118495,0.778486009254184,15958,16345,65556,1
541,v4,391,0,30,7868,16460,16500,0
541,v5,808,800.1065748415624,0.778486009254184,15848,16293,65592,1
541,v6,98,93.60896770827733,0.778486009254184,3789,2968,4002,1
541,v7,779,717.9293186840576,0.778486009254184,32073,16508,32813,1
541,v8,810,713.6587471609863,0.778486009254184,31985,16271,32768,1
541,v9,398,0,3.9921134655327224,8041,16430,16360,0
541,v10,94,0,30,4124,2782,3994,0
541,v11,808,714.5293486107214,0.778486009254184,31908,16389,32762,1
541,v12,392,0,30,8177,16379,16432,0
541,v13,101,0,30,4212,2916,4277,0
541,v14,102,0,30,4012,3160,4157,0
541,v15,395,0,3.9921134655327224,8124,16375,16216,0
541,v16,390,0,3.9921134655327224,7994,16342,16397,0
541,v17,409,395.4671394247949,0.778486009254184,7878,16345,16370,1
541,v18,102,0,0.778486009254184,3784,3058,3825,1
541,v19,799,0,3.9921134655327224,15954,16274,65451,0
541,v20,799,0,3.9921134655327224,15835,16531,65486,0
541,v21,105,101.10491929927488,0.778486009254184,4009,3054,4241,1
541,v22,808,714.951228999604,0.778486009254184,31919,16404,32781,1
541,v23,94,0,30,4093,3233,4118,0
541,v24,112,102.37900510581841,0.778486009254184,4088,3163,4106,1
601,v0,801,768.056300192632,4.087109020863471,16008,16274,65546,1
601,v1,780,769.3561490659221,4.087109020863471,16009,16331,65631,1
601,v2,405,392.4319501598464,0.25603116479766025,8149,16435,16390,1
601,v3,808,768.6247441373359,0.25603116479766025,15958,16345,65556,1
601,v4,391,0,30,7868,16460,16500,0
601,v5,808,767.1996200157424,0.25603116479766025,15848,16293,65592,1
601,v6,98,93.60896770827733,0.25603116479766025,3789,2968,4002,1
601,v7,779,705.9276128457836,0.25603116479766025,32073,16508,32813,1
601,v8,810,701.728432951174,0.25603116479766025,31985,16271,32768,1
601,v9,398,391.2331999513687,4.087109020863471,8041,16430,16360,1
601,v10,94,0,30,4124,2782,3994,0
601,v11,808,702.584480457742,0.25603116479766025,31908,16389,32762,1
601,v12,392,0,30,8177,16379,16432,0
601,v13,101,0,30,4212,2916,4277,0
601,v14,102,0,30,4012,3160,4157,0
601,v15,395,385.9934401261174,4.087109020863471,8124,16375,16216,1
601,v16,390,389.8870012483265,4.087109020863471,7994,16342,16397,1
601,v17,409,388.74340309742854,0.25603116479766025,7878,16345,16370,1
601,v18,102,0,0.25603116479766025,3784,3058,3825,1
601,v19,799,766.9870810265722,4.087109020863471,15954,16274,65451,1
601,v20,799,769.5788149287808,4.087109020863471,15835,16531,65486,1
601,v21,105,101.10491929927488,0.25603116479766025,4009,3054,4241,1
601,v22,808,702.9993082243197,0.25603116479766025,31919,16404,32781,1
601,v23,94,0,30,4093,3233,4118,0
601,v24,112,102.37900510581841,0.25603116479766025,4088,3163,4106,1
661,v0,801,768.056300192632,0.38269177933830767,16008,16274,65546,1
661,v1,780,769.3561490659221,0.38269177933830767,16009,16331,65631,1
661,v2,405,392.4319501598464,0.3385419241376181,8149,16435,16390,1
661,v3,808,768.6247441373359,0.3385419241376181,15958,16345,65556,1
661,v4,391,0,30,7868,16460,16500,0
661,v5,808,767.1996200157424,0.3385419241376181,15848,16293,65592,1
661,v6,98,93.60896770827733,0.3385419241376181,3789,2968,4002,1
661,v7,779,705.9276128457836,0.3385419241376181,32073,16508,32813,1
661,v8,810,701.728432951174,0.3385419241376181,31985,16271,32768,1
661,v9,398,391.2331999513687,0.38269177933830767,8041,16430,16360,1
661,v10,94,0,30,4124,2782,3994,0
661,v11,808,702.584480457742,0.3385419241376181,31908,16389,32762,1
661,v12,392,0,30,8177,16379,16432,0
661,v13,101,0,30,4212,2916,4277,0
661,v14,102,0,30,4012,3160,4157,0
661,v15,395,385.9934401261174,0.38269177933830767,8124,16375,16216,1
661,v16,390,389.8870012483265,0.38269177933830767,7994,16342,16397,1
661,v17,409,388.74340309742854,0.3385419241376181,7878,16345,16370,1
661,v18,102,0,0.3385419241376181,3784,3058,3825,1
661,v19,799,766.9870810265722,0.38269177933830767,15954,16274,65451,1
661,v20,799,769.5788149287808,0.38269177933830767,15835,16531,65486,1
661,v21,105,101.10491929927488,0.3385419241376181,4009,3054,4241,1
661,v22,808,702.9993082243197,0.3385419241376181,31919,16404,32781,1
661,v23,94,0,30,4093,3233,4118,0
661,v24,112,102.37900510581841,0.3385419241376181,4088,3163,4106,1
721,v0,801,0,0.9011341331709272,16008,16274,65546,0
721,v1,780,0,0.9011341331709272,16009,16331,65631,0
721,v2,405,399.21948388591113,0.7472543542168595,8149,16435,16390,1
721,v3,808,801.5928258118495,0.7472543542168595,15958,16345,65556,1
721,v4,391,0,30,7868,16460,16500,0
721,v5,808,800.1065748415624,0.7472543542168595,15848,16293,65592,1
721,v6,98,93.60896770827733,0.7472543542168595,3789,2968,4002,1
721,v7,779,717.9293186840576,0.7472543542168595,32073,16508,32813,1
721,v8,810,713.6587471609863,0.7472543542168595,31985,16271,32768,1
721,v9,398,0,0.9011341331709272,8041,16430,16360,0
721,v10,94,0,30,4124,2782,3994,0
721,v11,808,714.5293486107214,0.7472543542168595,31908,16389,32762,1
721,v12,392,0,30,8177,16379,16432,0
721,v13,101,0,30,4212,2916,4277,0
721,v14,102,0,30,4012,3160,4157,0
721,v15,395,0,0.9011341331709272,8124,16375,16216,0
721,v16,390,0,0.9011341331709272,7994,16342,16397,0
721,v17,409,395.4671394247949,0.7472543542168595,7878,16345,16370,1
721,v18,102,0,0.7472543542168595,3784,3058,3825,1
721,v19,799,0,0.9011341331709272,15954,16274,65451,0
721,v20,799,0,0.9011341331709272,15835,16531,65486,0
721,v21,105,101.10491929927488,0.7472543542168595,4009,3054,4241,1
721,v22,808,714.951228999604,0.7472543542168595,31919,16404,32781,1
721,v23,94,0,30,4093,3233,4118,0
721,v24,112,102.37900510581841,0.7472543542168595,4088,3163,4106,1
781,v0,801,0,1.5315777258321837,16008,16274,65546,0
781,v1,780,0,1.5315777258321837,16009,16331,65631,0
781,v2,405,399.21948388591113,0.748882932852994,8149,16435,16390,1
781,v3,808,801.5928258118495,0.748882932852994,15958,16345,65556,1
781,v4,391,0,30,7868,16460,16500,0
781,v5,808,800.1065748415624,0.748882932852994,15848,16293,65592,1
781,v6,98,93.60896770827733,0.748882932852994,3789,2968,4002,1
781,v7,779,717.9293186840576,0.748882932852994,32073,16508,32813,1
781,v8,810,713.6587471609863,0.748882932852994,31985,16271,32768,1
781,v9,398,0,1.5315777258321837,8041,16430,16360,0
781,v10,94,0,30,4124,2782,3994,0
781,v11,808,714.5293486107214,0.748882932852994,31908,16389,32762,1
781,v12,392,0,30,8177,16379,16432,0
781,v13,101,0,30,4212,2916,4277,0
781,v14,102,0,30,4012,3160,4157,0
781,v15,395,0,1.5315777258321837,8124,16375,16216,0
781,v16,390,0,1.5315777258321837,7994,16342,16397,0
781,v17,409,395.4671394247949,0.748882932852994,7878,16345,16370,1
781,v18,102,0,0.748882932852994,3784,3058,3825,1
781,v19,799,0,1.5315777258321837,15954,16274,65451,0
781,v20,799,0,1.5315777258321837,15835,16531,65486,0
781,v21,105,101.10491929927488,0.748882932852994,4009,3054,4241,1
781,v22,808,714.951228999604,0.748882932852994,31919,16404,32781,1
781,v23,94,0,30,4093,3233,4118,0
781,v24,112,102.37900510581841,0.748882932852994,4088,3163,4106,1
841,v0,801,0,2.1574376902027255,16008,16274,65546,0
841,v1,780,0,2.1574376902027255,16009,16331,65631,0
841,v2,405,399.21948388591113,0.7852390151316017,8149,16435,16390,1
841,v3,808,801.5928258118495,0.7852390151316017,15958,16345,65556,1
841,v4,391,0,30,7868,16460,16500,0
841,v5,808,800.1065748415624,0.7852390151316017,15848,16293,65592,1
841,v6,98,93.60896770827733,0.7852390151316017,3789,2968,4002,1
841,v7,779,717.9293186840576,0.7852390151316017,32073,16508,32813,1
841,v8,810,713.6587471609863,0.7852390151316017,31985,16271,32768,1
841,v9,398,0,2.1574376902027255,8041,16430,16360,0
841,v10,94,0,30,4124,2782,3994,0
841,v11,808,714.5293486107214,0.7852390151316017,31908,16389,32762,1
841,v12,392,0,30,8177,16379,16432,0
841,v13,101,0,30,4212,2916,4277,0
841,v14,102,0,30,4012,3160,4157,0
841,v15,395,0,2.1574376902027255,8124,16375,16216,0
841,v16,390,0,2.1574376902027255,7994,16342,16397,0
841,v17,409,395.4671394247949,0.7852390151316017,7878,16345,16370,1
841,v18,102,0,0.7852390151316017,3784,3058,3825,1
841,v19,799,0,2.1574376902027255,15954,16274,65451,0
841,v20,799,0,2.1574376902027255,15835,16531,65486,0
841,v21,105,101.10491929927488,0.7852390151316017,4009,3054,4241,1
841,v22,808,714.951228999604,0.7852390151316017,31919,16404,32781,1
841,v23,94,0,30,4093,3233,4118,0
841,v24,112,102.37900510581841,0.7852390151316017,4088,3163,4106,1
